"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GG25"
"Racer","Faran"
"Championship","P7"
"Comment","arb 90 degrees 
times:
"
"Date","Saturday, August 16, 2025"
"Time","4:58 PM"
"Sample Rate","20"
"Duration","31"
"Segment","Session"
"Beacon Markers","31"
"Segment Times","0:31.000"
"27.700","4.9957","14","-0.0201","-0.2325","1.7326","61.0962","-6.7758","27.8813","31.2650","0.1600","11.7343","45.39187619","-75.69651411"
"27.750","4.6807","14","-0.0130","-0.2237","1.4476","59.6074","-4.7220","27.9302","31.2150","0.1600","15.7763","45.39187696","-75.69651389"
"27.800","4.3338","14","-0.0086","-0.2135","1.6923","59.0652","-3.3488","27.9962","31.1650","0.1600","20.5971","45.39187771","-75.69651372"
"27.850","3.9734","14","-0.0054","-0.2028","2.1639","58.9289","-2.2673","28.0694","31.1150","0.1600","27.8916","45.39187845","-75.69651357"
"27.900","3.6902","14","-0.0031","-0.1898","2.4877","59.2987","-1.2629","28.1360","31.0650","0.1600","46.5073","45.39187921","-75.69651353"
"27.950","3.4402","14","-0.0012","-0.1759","2.7482","59.8856","-0.2914","28.1996","31.0150","0.1600","187.8763","45.39187998","-75.69651354"
"28.000","3.1165","14","-0.0045","-0.1591","2.4135","59.3115","0.0000","28.2503","30.9650","0.1600","10000.0000","45.39188068","-75.69651359"
"28.050","2.7613","14","-0.0101","-0.1410","1.8238","58.2398","0.0000","28.2955","30.9150","0.1600","10000.0000","45.39188136","-75.69651365"
"28.100","2.5407","14","-0.0135","-0.1283","1.6646","59.1870","0.0000","28.3401","30.8650","0.1600","10000.0000","45.39188204","-75.69651375"
"28.150","2.3778","14","-0.0161","-0.1180","1.6899","60.9995","0.0000","28.3844","30.8150","0.1600","10000.0000","45.39188272","-75.69651388"
"28.200","2.2534","14","-0.0127","-0.1108","2.1872","59.1735","0.0000","28.4408","30.7650","0.1635","10000.0000","45.39188339","-75.69651403"
"28.250","2.1456","14","-0.0067","-0.1050","2.8869","55.7881","0.0000","28.5024","30.7150","0.1685","10000.0000","45.39188404","-75.69651420"
"28.300","1.9828","14","-0.0111","-0.0947","3.2066","53.7341","0.0000","28.5561","30.6650","0.1700","10000.0000","45.39188468","-75.69651440"
"28.350","1.7963","14","-0.0199","-0.0826","3.3635","52.2507","0.0000","28.6063","30.6150","0.1700","10000.0000","45.39188531","-75.69651462"
"28.400","1.6057","14","-0.0188","-0.0832","3.9123","53.2712","0.0000","28.6571","30.5650","0.1700","10000.0000","45.39188589","-75.69651480"
"28.450","1.4133","14","-0.0134","-0.0893","4.6290","55.3648","0.0000","28.7080","30.5150","0.1700","10000.0000","45.39188645","-75.69651497"
"28.500","1.2861","14","-0.0077","-0.0592","4.5532","55.1124","0.0000","28.7486","30.4650","0.1700","10000.0000","45.39188702","-75.69651517"
"28.550","1.1868","14","-0.0018","-0.0137","4.1376","53.8545","0.0000","28.7848","30.4150","0.1700","10000.0000","45.39188759","-75.69651537"
"28.600","0.9394","14","0.0000","0.0000","7.4048","54.7833","0.0000","28.8171","30.3650","0.1700","10000.0000","45.39188810","-75.69651566"
"28.650","0.6285","14","0.0000","0.0000","12.2503","56.6491","0.0000","28.8478","30.3150","0.1700","10000.0000","45.39188859","-75.69651600"
"28.700","0.3731","14","0.0000","0.0000","24.7967","37.1858","0.0000","28.8754","30.2650","0.1595","10000.0000","45.39188906","-75.69651639"
"28.750","0.1415","14","0.0000","0.0000","40.6433","8.5813","0.0000","28.9017","30.2150","0.1445","10000.0000","45.39188952","-75.69651679"
"28.800","0.1045","14","0.0000","0.0000","35.7822","-24.8568","0.0000","28.9360","30.2000","0.1470","10000.0000","45.39189001","-75.69651716"
"28.850","0.1510","14","0.0000","0.0000","22.0463","-60.3665","0.0000","28.9736","30.2000","0.1570","10000.0000","45.39189050","-75.69651751"
"28.900","0.1650","14","0.0000","0.0000","17.4820","-48.3359","0.0000","29.0070","30.1650","0.1635","10000.0000","45.39189098","-75.69651781"
"28.950","0.1650","14","0.0000","0.0000","16.8483","-15.9308","0.0000","29.0386","30.1150","0.1685","10000.0000","45.39189146","-75.69651809"
"29.000","0.1354","14","0.0000","0.0000","20.4013","38.5368","0.0000","29.0627","30.0650","0.1665","10000.0000","45.39189187","-75.69651837"
"29.050","0.0932","14","0.0000","0.0000","25.7486","102.4597","0.0000","29.0836","30.0150","0.1615","10000.0000","45.39189226","-75.69651865"
"29.100","0.0901","14","0.0000","0.0000","24.5646","131.3266","0.0000","29.1075","29.9650","0.1635","10000.0000","45.39189262","-75.69651889"
"29.150","0.1039","14","0.0000","0.0000","20.5816","145.1693","0.0000","29.1326","29.9150","0.1685","10000.0000","45.39189297","-75.69651912"
"29.200","0.1011","14","0.0000","0.0000","10.0120","81.6189","0.0000","29.1572","29.9000","0.1665","10000.0000","45.39189332","-75.69651940"
"29.250","0.0912","14","0.0000","0.0000","-3.3805","-15.1000","0.0000","29.1815","29.9000","0.1615","10000.0000","45.39189367","-75.69651969"
"29.300","0.1190","14","0.0000","0.0000","-7.9205","-69.0856","0.0000","29.2058","29.8650","0.1635","10000.0000","45.39189403","-75.69651999"
"29.350","0.1631","14","0.0000","0.0000","-8.6667","-104.7569","0.0000","29.2301","29.8150","0.1685","10000.0000","45.39189438","-75.69652028"
"29.400","0.1398","14","0.0000","0.0000","-9.2757","-102.9465","0.0000","29.2574","29.7650","0.1665","10000.0000","45.39189471","-75.69652054"
"29.450","0.0877","14","0.0000","0.0000","-9.8259","-85.0726","0.0000","29.2859","29.7150","0.1615","10000.0000","45.39189503","-75.69652079"
"29.500","0.0939","14","0.0000","0.0000","-7.1822","-28.9077","0.0000","29.3201","29.7000","0.1635","10000.0000","45.39189538","-75.69652099"
"29.550","0.1253","14","0.0000","0.0000","-3.1697","43.6676","0.0000","29.3567","29.7000","0.1685","10000.0000","45.39189575","-75.69652118"
"29.600","0.1054","14","0.0000","0.0000","6.5557","25.8001","0.0000","29.3906","29.6650","0.1665","10000.0000","45.39189606","-75.69652137"
"29.650","0.0635","14","0.0000","0.0000","18.7297","-30.8286","0.0000","29.4234","29.6150","0.1615","10000.0000","45.39189633","-75.69652158"
"29.700","0.0509","14","0.0000","0.0000","14.1004","-90.5587","0.0000","29.4509","29.6000","0.1670","10000.0000","45.39189666","-75.69652180"
"29.750","0.0509","14","0.0000","0.0000","2.2698","-151.6180","0.0000","29.4761","29.6000","0.1770","10000.0000","45.39189701","-75.69652203"
"29.800","0.0640","14","0.0000","0.0000","6.8637","-99.1285","0.0000","29.5122","29.5650","0.1765","10000.0000","45.39189734","-75.69652220"
"29.850","0.0826","14","0.0000","0.0000","18.4967","2.0249","0.0000","29.5530","29.5150","0.1715","10000.0000","45.39189768","-75.69652234"
"29.900","0.0991","14","0.0000","0.0000","17.6448","47.1772","0.0000","29.5835","29.4650","0.1665","10000.0000","45.39189801","-75.69652250"
"29.950","0.1147","14","0.0000","0.0000","11.4423","68.3290","0.0000","29.6095","29.4150","0.1615","10000.0000","45.39189835","-75.69652267"
"30.000","0.1132","14","0.0000","0.0000","14.0616","31.8025","0.0000","29.6354","29.4000","0.1600","10000.0000","45.39189865","-75.69652285"
"30.050","0.1045","14","0.0000","0.0000","20.4618","-29.4434","0.0000","29.6613","29.4000","0.1600","10000.0000","45.39189892","-75.69652303"
"30.100","0.1133","14","0.0000","0.0000","19.6885","-22.7357","0.0000","29.6854","29.3650","0.1635","10000.0000","45.39189922","-75.69652317"
"30.150","0.1298","14","0.0000","0.0000","15.8410","13.0950","0.0000","29.7088","29.3150","0.1685","10000.0000","45.39189952","-75.69652327"
"30.200","0.1157","14","0.0000","0.0000","20.7718","-29.8083","0.0000","29.7418","29.2650","0.1630","10000.0000","45.39189982","-75.69652340"
"30.250","0.0886","14","0.0000","0.0000","29.4648","-106.4547","0.0000","29.7791","29.2150","0.1530","10000.0000","45.39190012","-75.69652354"
"30.300","0.1330","14","0.0000","0.0000","23.4802","-81.0068","0.0000","29.8085","29.2000","0.1605","10000.0000","45.39190045","-75.69652370"
"30.350","0.2080","14","0.0000","0.0000","11.2053","-11.8042","0.0000","29.8345","29.2000","0.1755","10000.0000","45.39190078","-75.69652387"
"30.400","0.1970","14","0.0000","0.0000","5.5779","-34.2741","0.0000","29.8708","29.1650","0.1765","10000.0000","45.39190108","-75.69652403"
"30.450","0.1491","14","0.0000","0.0000","2.7995","-96.0323","0.0000","29.9115","29.1150","0.1715","10000.0000","45.39190134","-75.69652419"
"30.500","0.1702","14","0.0000","0.0000","4.2311","-53.6554","0.0000","29.9498","29.1000","0.1700","10000.0000","45.39190164","-75.69652433"
"30.550","0.2209","14","0.0000","0.0000","7.4669","33.3508","0.0000","29.9870","29.1000","0.1700","10000.0000","45.39190194","-75.69652447"
"30.600","0.2084","14","0.0000","0.0000","9.8201","25.1114","0.0000","30.0238","29.0650","0.1700","10000.0000","45.39190229","-75.69652464"
"30.650","0.1688","14","0.0000","0.0000","11.7951","-23.9477","0.0000","30.0604","29.0150","0.1700","10000.0000","45.39190266","-75.69652483"
"30.700","0.1198","14","0.0000","0.0000","8.4997","-21.6101","0.0000","30.0943","28.9650","0.1735","10000.0000","45.39190296","-75.69652503"
"30.750","0.0668","14","0.0000","0.0000","2.9456","2.7548","0.0000","30.1271","28.9150","0.1785","10000.0000","45.39190324","-75.69652523"
"30.800","0.0668","14","0.0000","0.0000","2.9456","2.7548","0.0000","30.1271","28.9150","0.1785","10000.0000","45.39190324","-75.69652523"
"30.850","0.0668","14","0.0000","0.0000","2.9456","2.7548","0.0000","30.1271","28.9150","0.1785","10000.0000","45.39190324","-75.69652523"
"30.900","0.0668","14","0.0000","0.0000","2.9456","2.7548","0.0000","30.1271","28.9150","0.1785","10000.0000","45.39190324","-75.69652523"
"30.950","0.0668","14","0.0000","0.0000","2.9456","2.7548","0.0000","30.1271","28.9150","0.1785","10000.0000","45.39190324","-75.69652523"
